Physics: 56	Chemistry: 91	Maths: 75	Total: 222

Sr No: 235	Name : Abbe	Birthdate: 18/08/2002
Physics: 85	Chemistry: 100	Maths: 79	Total: 264

Sr No: 236	Name : Abbey	Birthdate: 24/12/2003
Physics: 68	Chemistry: 89	Maths: 56	Total: 213

Sr No: 237	Name : Abbi	Birthdate: 25/04/2002
Physics: 66	Chemistry: 95	Maths: 95	Total: 256

Sr No: 238	Name : Abbie	Birthdate: 15/05/2001
Physics: 84	Chemistry: 56	Maths: 82	Total: 222

Sr No: 239	Name : Abby	Birthdate: 14/03/2003
Physics: 74	Chemistry: 52	Maths: 100	Total: 226

Sr No: 240	Name : Abbye	Birthdate: 28/12/2002
Physics: 74	Chemistry: 77	Maths: 61	Total: 212

Sr No: 241	Name : Aaren	Birthdate: 10/01/2003
Physics: 67	Chemistry: 91	Maths: 88	Total: 246

Sr No: 242	Name : Aarika	Birthdate: 12/02/2003
Physics: 69	Chemistry: 59	Maths: 72	Total: 200

Sr No: 243	Name : Abagael	Birthdate: 25/05/2001
Physics: 84	Chemistry: 57	Maths: 96	Total: 237

Sr No: 244	Name : Abagail	Birthdate: 21/09/2002
Physics: 97	Chemistry: 81	Maths: 68	Total: 246

Sr No: 245	Name : Abbe	Birthdate: 03/10/2002
Physics: 81	Chemistry: 87	Maths: 95	Total: 263

Sr No: 246	Name : Abbey	Birthdate: 27/05/2002
Physics: 87	Chemistry: 93	Maths: 80	Total: 260

Sr No: 247	Name : Abbi	Birthdate: 18/12/2003
Physics: 83	Chemistry: 100	Maths: 98	Total: 281

Sr No: 248	Name : Abbie	Birthdate: 07/03/2003
Physics: 74	Chemistry: 70	Maths: 57	Total: 201

Sr No: 249	Name : Abby	Birthdate: 22/11/2002
Physics: 71	Chemistry: 63	Maths: 68	Total: 202

Sr No: 250	Name : Abbye	Birthdate: 24/02/2002
Physics: 57	Chemistry: 59	Maths: 95	Total: 211

Sr No: 251	Name : Aaren	Birthdate: 25/07/2002
Physics: 76	Chemistry: 54	Maths: 82	Total: 212

Sr No: 252	Name : Aarika	Birthdate: 09/04/2002
Physics: 55	Chemistry: 92	Maths: 57	Total: 204

Sr No: 253	Name : Abagael	Birthdate: 05/11/2003
Physics: 59	Chemistry: 65	Maths: 64	Total: 188

Sr No: 254	Name : Abagail	Birthdate: 10/10/2002
Physics: 62	Chemistry: 77	Maths: 81	Total: 220

Sr No: 255	Name : Abbe	Birthdate: 03/05/2001
Physics: 92	Chemistry: 76	Maths: 58	Total: 226

Sr No: 256	Name : Abbey	Birthdate: 24/02/2002
Physics: 53	Chemistry: 98	Maths: 84	Total: 235

Sr No: 257	Name : Abbi	Birthdate: 19/03/2001
Physics: 74	Chemistry: 54	Maths: 90	Total: 218

Sr No: 258	Name : Abbie	Birthdate: 20/01/2001
Physics: 83	Chemistry: 100	Maths: 98	Total: 281

Sr No: 259	Name : Abby	Birthdate: 28/05/2003
Physics: 74	Chemistry: 82	Maths: 52	Total: 208

Sr No: 260	Name : Abbye	Birthdate: 04/01/2001
Physics: 91	Chemistry: 76	Maths: 52	Total: 219

Sr No: 261	Name : Aaren	Birthdate: 27/07/2003
Physics: 84	Chemistry: 62	Maths: 87	Total: 233

Sr No: 262	Name : Aarika	Birthdate: 08/03/2002
Physics: 77	Chemistry: 80	Maths: 69	Total: 226

Sr No: 263	Name : Abagael	Birthdate: 09/05/2003
Physics: 68	Chemistry: 69	Maths: 71	Total: 208

Sr No: 264	Name : Abagail	Birthdate: 19/09/2001
Physics: 62	Chemistry: 55	Maths: 98	Total: 215

Sr No: 265	Name : Abbe	Birthdate: 08/01/2003
Physics: 74	Chemistry: 92	Maths: 81	Total: 247

Sr No: 266	Name : Abbey	Birthdate: 23/08/2002
Physics: 81	Chemistry: 67	Maths: 78	Total: 226

Sr No: 267	Name : Abbi	Birthdate: 03/12/2003
Physics: 60	Chemistry: 74	Maths: 96	Total: 230

Sr No: 268	Name : Abbie	Birthdate: 23/03/2003
Physics: 69	Chemistry: 94	Maths: 65	Total: 228

Sr No: 269	Name : Abby	Birthdate: 09/07/2003
Physics: 68	Chemistry: 91	Maths: 56	Total: 215

Sr No: 270	Name : Abbye	Birthdate: 19/06/2001
Physics: 78	Chemistry: 73	Maths: 89	Total: 240

Sr No: 271	Name : Aaren	Birthdate: 20/04/2003
Physics: 74	Chemistry: 97	Maths: 66	Total: 237

Sr No: 272	Name : Aarika	Birthdate: 08/12/2001
Physics: 93	Chemistry: 100	Maths: 62	Total: 255

Sr No: 273	Name : Abagael	Birthdate: 06/08/2003
Physics: 57	Chemistry: 77	Maths: 68	Total: 202

Sr No: 274	Name : Abagail	Birthdate: 18/06/2002
Physics: 64	Chemistry: 89	Maths: 94	Total: 247

Sr No: 275	Name : Abbe	Birthdate: 18/11/2002
Physics: 88	Chemistry: 58	Maths: 95	Total: 241

Sr No: 276	Name : Abbey	Birthdate: 10/01/2003
Physics: 93	Chemistry: 60	Maths: 57	Total: 210

Sr No: 277	Name : Abbi	Birthdate: 22/10/2002
Physics: 66	Chemistry: 63	Maths: 70	Total: 199

Sr No: 278	Name : Abbie	Birthdate: 16/12/2002
Physics: 100	Chemistry: 71	Maths: 61	Total: 232

Sr No: 279	Name : Abby	Birthdate: 08/01/2002
Physics: 56	Chemistry: 58	Maths: 87	Total: 201

Sr No: 280	Name : Abbye	Birthdate: 12/01/2001
Physics: 56	Chemistry: 84	Maths: 56	Total: 196

Sr No: 281	Name : Aaren	Birthdate: 15/02/2001
Physics: 61	Chemistry: 66	Maths: 68	Total: 195

Sr No: 282	Name : Aarika	Birthdate: 10/03/2003
Physics: 73	Chemistry: 91	Maths: 98	Total: 262

Sr No: 283	Name : Abagael	Birthdate: 25/11/2003
Physics: 51	Chemistry: 86	Maths: 84	Total: 221

Sr No: 284	Name : Abagail	Birthdate: 05/04/2003
Physics: 77	Chemistry: 60	Maths: 89	Total: 226

Sr No: 285	Name : Abbe	Birthdate: 11/11/2001
Physics: 84	Chemistry: 59	Maths: 84	Total: 227

Sr No: 286	Name : Abbey	Birthdate: 28/01/2002
Physics: 94	Chemistry: 94	Maths: 67	Total: 255

Sr No: 287	Name : Abbi	Birthdate: 24/03/2001
Physics: 75	Chemistry: 90	Maths: 52	Total: 217

Sr No: 288	Name : Abbie	Birthdate: 26/02/2003
Physics: 55	Chemistry: 92	Maths: 51	Total: 198

Sr No: 289	Name : Abby	Birthdate: 28/08/2002
Physics: 92	Chemistry: 68	Maths: 76	Total: 236

Sr No: 290	Name : Abbye	Birthdate: 04/12/2003
Physics: 66	Chemistry: 75	Maths: 63	Total: 204

Sr No: 291	Name : Aaren	Birthdate: 23/08/2003
Physics: 79	Chemistry: 86	Maths: 83	Total: 248

Sr No: 292	Name : Aarika	Birthdate: 04/11/2003
Physics: 58	Chemistry: 95	Maths: 100	Total: 253

Sr No: 293	Name : Abagael	Birthdate: 14/04/2001
Physics: 98	Chemistry: 61	Maths: 57	Total: 216

Sr No: 294	Name : Abagail	Birthdate: 16/01/2002
Physics: 91	Chemistry: 93	Maths: 82	Total: 266

Sr No: 295	Name : Abbe	Birthdate: 18/03/2001
Physics: 64	Chemistry: 53	Maths: 61	Total: 178

Sr No: 296	Name : Abbey	Birthdate: 23/12/2003
Physics: 79	Chemistry: 84	Maths: 98	Total: 261

Sr No: 297	Name : Abbi	Birthdate: 11/07/2001
Physics: 69	Chemistry: 80	Maths: 88	Total: 237

Sr No: 298	Name : Abbie	Birthdate: 17/09/2001
Physics: 98	Chemistry: 68	Maths: 57	Total: 223

Sr No: 299	Name : Abby	Birthdate: 06/06/2001
Physics: 79	Chemistry: 74	Maths: 67	Total: 220

Sr No: 300	Name : Abbye	Birthdate: 19/06/2002
Physics: 80	Chemistry: 59	Maths: 56	Total: 195

Sr No: 301	Name : Aaren	Birthdate: 19/06/2001
Physics: 58	Chemistry: 88	Maths: 98	Total: 244

Sr No: 302	Name : Aarika	Birthdate: 05/05/2001
Physics: 90	Chemistry: 68	Maths: 66	Total: 224

Sr No: 303	Name : Abagael	Birthdate: 16/12/2002
Physics: 53	Chemistry: 81	Maths: 96	Total: 230

Sr No: 304	Name : Abagail	Birthdate: 21/01/2001
Physics: 66	Chemistry: 53	Maths: 96	Total: 215

Sr No: 305	Name : Abbe	Birthdate: 14/04/2001
Physics: 87	Chemistry: 85	Maths: 85	Total: 257

Sr No: 306	Name : Abbey	Birthdate: 27/08/2003
Physics: 72	Chemistry: 85	Maths: 99	Total: 256

Sr No: 307	Name : Abbi	Birthdate: 04/09/2003
Physics: 75	Chemistry: 71	Maths: 86	Total: 232

Sr No: 308	Name : Abbie	Birthdate: 18/12/2003
Physics: 62	Chemistry: 87	Maths: 68	Total: 217

Sr No: 309	Name : Abby	Birthdate: 27/03/2003
Physics: 53	Chemistry: 55	Maths: 83	Total: 191

Sr No: 310	Name : Abbye	Birthdate: 13/06/2003
Physics: 52	Chemistry: 74	Maths: 100	Total: 226

Sr No: 311	Name : Aaren	Birthdate: 15/07/2003
Physics: 57	Chemistry: 81	Maths: 68	Total: 206

Sr No: 312	Name : Aarika	Birthdate: 08/06/2002
Physics: 71	Chemistry: 51	Maths: 83	Total: 205

Sr No: 313	Name : Abagael	Birthdate: 02/01/2001
Physics: 89	Chemistry: 62	Maths: 72	Total: 223

Sr No: 314	Name : Abagail	Birthdate: 26/12/2001
Physics: 80	Chemistry: 90	Maths: 62	Total: 232

Sr No: 315	Name : Abbe	Birthdate: 12/01/2003
Physics: 90	Chemistry: 72	Maths: 90	Total: 252

Sr No: 316	Name : Abbey	Birthdate: 01/09/2002
Physics: 85	Chemistry: 61	Maths: 92	Total: 238

Sr No: 317	Name : Abbi	Birthdate: 12/03/2002
Physics: 95	Chemistry: 93	Maths: 76	Total: 264

Sr No: 318	Name : Abbie	Birthdate: 04/05/2003
Physics: 86	Chemistry: 88	Maths: 75	Total: 249

Sr No: 319	Name : Abby	Birthdate: 15/07/2001
Physics: 89	Chemistry: 100	Maths: 61	Total: 250

Sr No: 320	Name : Abbye	Birthdate: 28/02/2002
Physics: 70	Chemistry: 66	Maths: 82	Total: 218

Sr No: 321	Name : Aaren	Birthdate: 05/01/2001
Physics: 94	Chemistry: 98	Maths: 73	Total: 265

Sr No: 322	Name : Aarika	Birthdate: 03/06/2002
Physics: 57	Chemistry: 57	Maths: 95	Total: 209

Sr No: 323	Name : Abagael	Birthdate: 22/11/2001
Physics: 79	Chemistry: 86	Maths: 55	Total: 220

Sr No: 324	Name : Abagail	Birthdate: 09/08/2001
Physics: 79	Chemistry: 83	Maths: 89	Total: 251

Sr No: 325	Name : Abbe	Birthdate: 14/12/2001
Physics: 68	Chemistry: 56	Maths: 60	Total: 184

Sr No: 326	Name : Abbey	Birthdate: 04/05/2003
Physics: 72	Chemistry: 85	Maths: 51	Total: 208

Sr No: 327	Name : Abbi	Birthdate: 05/10/2002
Physics: 54	Chemistry: 84	Maths: 69	Total: 207

Sr No: 328	Name : Abbie	Birthdate: 09/02/2001
Physics: 71	Chemistry: 69	Maths: 87	Total: 227

Sr No: 329	Name : Abby	Birthdate: 16/08/2002
Physics: 92	Chemistry: 95	Maths: 86	Total: 273

Sr No: 330	Name : Abbye	Birthdate: 13/11/2002
Physics: 70	Chemistry: 80	Maths: 69	Total: 219

Sr No: 331	Name : Aaren	Birthdate: 22/06/2003
Physics: 65	Chemistry: 97	Maths: 88	Total: 250

Sr No: 332	Name : Aarika	Birthdate: 01/02/2002
Physics: 58	Chemistry: 84	Maths: 67	Total: 209

Sr No: 333	Name : Abagael	Birthdate: 28/10/2003
Physics: 90	Chemistry: 82	Maths: 75	Total: 247

Sr No: 334	Name : Abagail	Birthdate: 09/04/2003
Physics: 88	Chemistry: 52	Maths: 83	Total: 223

Sr No: 335	Name : Abbe	Birthdate: 12/10/2001
Physics: 56	Chemistry: 74	Maths: 51	Total: 181

Sr No: 336	Name : Abbey	Birthdate: 15/03/2003
Physics: 57	Chemistry: 67	Maths: 76	Total: 200

Sr No: 337	Name : Abbi	Birthdate: 05/01/2003
Physics: 71	Chemistry: 83	Maths: 94	Total: 248

Sr No: 338	Name : Abbie	Birthdate: 07/12/2003
Physics: 64	Chemistry: 74	Maths: 58	Total: 196

Sr No: 339	Name : Abby	Birthdate: 17/02/2002
Physics: 64	Chemistry: 96	Maths: 89	Total: 249

Sr No: 340	Name : Abbye	Birthdate: 19/05/2002
Physics: 73	Chemistry: 64	Maths: 68	Total: 205

Sr No: 341	Name : Aaren	Birthdate: 28/03/2002
Physics: 72	Chemistry: 83	Maths: 95	Total: 250

Sr No: 342	Name : Aarika	Birthdate: 18/11/2001
Physics: 62	Chemistry: 66	Maths: 63	Total: 191

Sr No: 343	Name : Abagael	Birthdate: 23/10/2003
Physics: 68	Chemistry: 76	Maths: 73	Total: 217

Sr No: 344	Name : Abagail	Birthdate: 06/12/2001
Physics: 92	Chemistry: 84	Maths: 65	Total: 241

Sr No: 345	Name : Abbe	Birthdate: 06/06/2003
Physics: 85	Chemistry: 57	Maths: 89	Total: 231

Sr No: 346	Name : Abbey	Birthdate: 11/04/2003
Physics: 63	Chemistry: 89	Maths: 79	Total: 231

Sr No: 347	Name : Abbi	Birthdate: 25/05/2002
Physics: 68	Chemistry: 55	Maths: 100	Total: 223

Sr No: 348	Name : Abbie	Birthdate: 21/02/2002
Physics: 88	Chemistry: 89	Maths: 65	Total: 242

Sr No: 349	Name : Abby	Birthdate: 11/08/2003
Physics: 69	Chemistry: 76	Maths: 61	Total: 206

Sr No: 350	Name : Abbye	Birthdate: 14/10/2001
Physics: 57	Chemistry: 52	Maths: 54	Total: 163

Sr No: 351	Name : Aaren	Birthdate: 14/06/2003
Physics: 97	Chemistry: 70	Maths: 61	Total: 228

Sr No: 352	Name : Aarika	Birthdate: 27/09/2002
Physics: 54	Chemistry: 85	Maths: 92	Total: 231

Sr No: 353	Name : Abagael	Birthdate: 24/12/2003
Physics: 62	Chemistry: 65	Maths: 64	Total: 191

Sr No: 354	Name : Abagail	Birthdate: 06/06/2002
Physics: 74	Chemistry: 97	Maths: 72	Total: 243

Sr No: 355	Name : Abbe	Birthdate: 20/01/2002
Physics: 61	Chemistry: 76	Maths: 78	Total: 215

Sr No: 356	Name : Abbey	Birthdate: 12/03/2001
Physics: 52	Chemistry: 98	Maths: 97	Total: 247

Sr No: 357	Name : Abbi	Birthdate: 02/02/2003
Physics: 65	Chemistry: 67	Maths: 61	Total: 193

Sr No: 358	Name : Abbie	Birthdate: 08/09/2002
Physics: 62	Chemistry: 66	Maths: 94	Total: 222

Sr No: 359	Name : Abby	Birthdate: 08/02/2001
Physics: 76	Chemistry: 68	Maths: 57	Total: 201

Sr No: 360	Name : Abbye	Birthdate: 05/08/2001
Physics: 84	Chemistry: 73	Maths: 87	Total: 244

Sr No: 361	Name : Aaren	Birthdate: 06/05/2002
Physics: 61	Chemistry: 81	Maths: 80	Total: 222

Sr No: 362	Name : Aarika	Birthdate: 10/05/2003
Physics: 61	Chemistry: 86	Maths: 83	Total: 230

Sr No: 363	Name : Abagael	Birthdate: 05/11/2001
Physics: 88	Chemistry: 79	Maths: 65	Total: 232

Sr No: 364	Name : Abagail	Birthdate: 08/06/2003
Physics: 72	Chemistry: 89	Maths: 66	Total: 227

Sr No: 365	Name : Abbe	Birthdate: 24/10/2001
Physics: 51	Chemistry: 70	Maths: 100	Total: 221

Sr No: 366	Name : Abbey	Birthdate: 20/01/2003
Physics: 70	Chemistry: 77	Maths: 57	Total: 204

Sr No: 367	Name : Abbi	Birthdate: 27/12/2001
Physics: 53	Chemistry: 77	Maths: 71	Total: 201

Sr No: 368	Name : Abbie	Birthdate: 02/12/2001
Physics: 93	Chemistry: 91	Maths: 65	Total: 249

Sr No: 369	Name : Abby	Birthdate: 08/03/2003
Physics: 74	Chemistry: 75	Maths: 71	Total: 220

Sr No: 370	Name : Abbye	Birthdate: 22/06/2002
Physics: 91	Chemistry: 87	Maths: 96	Total: 274

Sr No: 371	Name : Aaren	Birthdate: 23/04/2003
Physics: 99	Chemistry: 90	Maths: 86	Total: 275

Sr No: 372	Name : Aarika	Birthdate: 22/09/2002
Physics: 57	Chemistry: 77	Maths: 98	Total: 232

Sr No: 373	Name : Abagael	Birthdate: 13/01/2002
Physics: 66	Chemistry: 72	Maths: 73	Total: 211

Sr No: 374	Name : Abagail	Birthdate: 15/03/2002
Physics: 63	Chemistry: 60	Maths: 54	Total: 177

Sr No: 375	Name : Abbe	Birthdate: 24/01/2003
Physics: 68	Chemistry: 55	Maths: 99	Total: 222

Sr No: 376	Name : Abbey	Birthdate: 11/12/2003
Physics: 83	Chemistry: 78	Maths: 78	Total: 239

Sr No: 377	Name : Abbi	Birthdate: 20/12/2001
Physics: 69	Chemistry: 75	Maths: 96	Total: 240

Sr No: 378	Name : Abbie	Birthdate: 06/01/2001
Physics: 52	Chemistry: 65	Maths: 63	Total: 180

Sr No: 379	Name : Abby	Birthdate: 08/10/2003
Physics: 79	Chemistry: 86	Maths: 98	Total: 263

Sr No: 380	Name : Abbye	Birthdate: 12/07/2003
Physics: 67	Chemistry: 68	Maths: 55	Total: 190

Sr No: 381	Name : Aaren	Birthdate: 17/01/2003
Physics: 100	Chemistry: 100	Maths: 92	Total: 292

Sr No: 382	Name : Aarika	Birthdate: 07/12/2001
Physics: 74	Chemistry: 83	Maths: 69	Total: 226

Sr No: 383	Name : Abagael	Birthdate: 15/04/2001
Physics: 58	Chemistry: 70	Maths: 60	Total: 188

Sr No: 384	Name : Abagail	Birthdate: 12/01/2002
Physics: 54	Chemistry: 60	Maths: 93	Total: 207

Sr No: 385	Name : Abbe	Birthdate: 16/04/2001
Physics: 57	Chemistry: 93	Maths: 72	Total: 222

Sr No: 386	Name : Abbey	Birthdate: 04/05/2003
Physics: 53	Chemistry: 58	Maths: 88	Total: 199

Sr No: 387	Name : Abbi	Birthdate: 03/03/2001
Physics: 63	Chemistry: 97	Maths: 92	Total: 252

Sr No: 388	Name : Abbie	Birthdate: 25/05/2001
Physics: 90	Chemistry: 100	Maths: 71	Total: 261

Sr No: 389	Name : Abby	Birthdate: 22/10/2003
Physics: 58	Chemistry: 90	Maths: 82	Total: 230

Sr No: 390	Name : Abbye	Birthdate: 13/07/2003
Physics: 91	Chemistry: 74	Maths: 73	Total: 238

Sr No: 391	Name : Aaren	Birthdate: 09/07/2002
Physics: 75	Chemistry: 63	Maths: 87	Total: 225

Sr No: 392	Name : Aarika	Birthdate: 25/06/2003
Physics: 90	Chemistry: 70	Maths: 63	Total: 223

Sr No: 393	Name : Abagael	Birthdate: 13/08/2002
Physics: 90	Chemistry: 64	Maths: 93	Total: 247

Sr No: 394	Name : Abagail	Birthdate: 08/03/2002
Physics: 56	Chemistry: 56	Maths: 94	Total: 206

Sr No: 395	Name : Abbe	Birthdate: 14/07/2001
Physics: 90	Chemistry: 57	Maths: 72	Total: 219

Sr No: 396	Name : Abbey	Birthdate: 15/11/2002
Physics: 84	Chemistry: 56	Maths: 62	Total: 202

Sr No: 397	Name : Abbi	Birthdate: 10/02/2001
Physics: 94	Chemistry: 57	Maths: 93	Total: 244

Sr No: 398	Name : Abbie	Birthdate: 13/03/2002
Physics: 93	Chemistry: 90	Maths: 96	Total: 279

Sr No: 399	Name : Abby	Birthdate: 13/04/2003
Physics: 53	Chemistry: 51	Maths: 64	Total: 168

Sr No: 400	Name : Abbye	Birthdate: 26/05/2002
Physics: 60	Chemistry: 87	Maths: 80	Total: 227

Sr No: 401	Name : Aaren	Birthdate: 02/07/2003
Physics: 86	Chemistry: 100	Maths: 54	Total: 240

Sr No: 402	Name : Aarika	Birthdate: 01/02/2003
Physics: 61	Chemistry: 99	Maths: 71	Total: 231

Sr No: 403	Name : Abagael	Birthdate: 09/01/2002
Physics: 67	Chemistry: 90	Maths: 75	Total: 232

Sr No: 404	Name : Abagail	Birthdate: 26/03/2002
Physics: 52	Chemistry: 56	Maths: 61	Total: 169

Sr No: 405	Name : Abbe	Birthdate: 19/10/2003
Physics: 81	Chemistry: 83	Maths: 58	Total: 222

Sr No: 406	Name : Abbey	Birthdate: 01/06/2003
Physics: 79	Chemistry: 51	Maths: 91	Total: 221

Sr No: 407	Name : Abbi	Birthdate: 10/09/2001
Physics: 70	Chemistry: 96	Maths: 90	Total: 256

Sr No: 408	Name : Abbie	Birthdate: 19/01/2001
Physics: 74	Chemistry: 57	Maths: 52	Total: 183

Sr No: 409	Name : Abby	Birthdate: 23/08/2003
Physics: 71	Chemistry: 65	Maths: 100	Total: 236

Sr No: 410	Name : Abbye	Birthdate: 02/10/2003
Physics: 67	Chemistry: 81	Maths: 54	Total: 202

Sr No: 411	Name : Aaren	Birthdate: 09/02/2001
Physics: 94	Chemistry: 81	Maths: 63	Total: 238

Sr No: 412	Name : Aarika	Birthdate: 04/09/2001
Physics: 51	Chemistry: 92	Maths: 93	Total: 236

Sr No: 413	Name : Abagael	Birthdate: 17/10/2001
Physics: 98	Chemistry: 58	Maths: 70	Total: 226

Sr No: 414	Name : Abagail	Birthdate: 06/07/2002
Physics: 66	Chemistry: 73	Maths: 74	Total: 213

Sr No: 415	Name : Abbe	Birthdate: 16/09/2003
Physics: 84	Chemistry: 84	Maths: 80	Total: 248

Sr No: 416	Name : Abbey	Birthdate: 05/02/2001
Physics: 95	Chemistry: 91	Maths: 71	Total: 257

Sr No: 417	Name : Abbi	Birthdate: 03/02/2002
Physics: 55	Chemistry: 88	Maths: 79	Total: 222

Sr No: 418	Name : Abbie	Birthdate: 02/01/2003
Physics: 87	Chemistry: 75	Maths: 97	Total: 259

Sr No: 419	Name : Abby	Birthdate: 14/09/2003
Physics: 63	Chemistry: 66	Maths: 85	Total: 214

Sr No: 420	Name : Abbye	Birthdate: 23/06/2002
Physics: 81	Chemistry: 65	Maths: 81	Total: 227

Sr No: 421	Name : Aaren	Birthdate: 24/01/2003
Physics: 97	Chemistry: 98	Maths: 52	Total: 247

Sr No: 422	Name : Aarika	Birthdate: 02/05/2001
Physics: 90	Chemistry: 56	Maths: 77	Total: 223

Sr No: 423	Name : Abagael	Birthdate: 06/05/2003
Physics: 87	Chemistry: 68	Maths: 72	Total: 227

Sr No: 424	Name : Abagail	Birthdate: 15/07/2003
Physics: 70	Chemistry: 70	Maths: 79	Total: 219

Sr No: 425	Name : Abbe	Birthdate: 26/07/2001
Physics: 61	Chemistry: 91	Maths: 74	Total: 226

Sr No: 426	Name : Abbey	Birthdate: 16/01/2001
Physics: 74	Chemistry: 87	Maths: 91	Total: 252

Sr No: 427	Name : Abbi	Birthdate: 10/04/2001
Physics: 69	Chemistry: 90	Maths: 80	Total: 239

Sr No: 428	Name : Abbie	Birthdate: 01/04/2003
Physics: 71	Chemistry: 69	Maths: 100	Total: 240

Sr No: 429	Name : Abby	Birthdate: 23/07/2002
Physics: 85	Chemistry: 82	Maths: 77	Total: 244

Sr No: 430	Name : Abbye	Birthdate: 20/06/2001
Physics: 97	Chemistry: 91	Maths: 74	Total: 262

Sr No: 431	Name : Aaren	Birthdate: 07/07/2002
Physics: 75	Chemistry: 52	Maths: 89	Total: 216

Sr No: 432	Name : Aarika	Birthdate: 14/04/2002
Physics: 75	Chemistry: 53	Maths: 76	Total: 204

Sr No: 433	Name : Abagael	Birthdate: 28/04/2003
Physics: 54	Chemistry: 89	Maths: 82	Total: 225

Sr No: 434	Name : Abagail	Birthdate: 03/05/2001
Physics: 64	Chemistry: 54	Maths: 52	Total: 170

Sr No: 435	Name : Abbe	Birthdate: 15/02/2002
Physics: 92	Chemistry: 94	Maths: 53	Total: 239

Sr No: 436	Name : Abbey	Birthdate: 01/08/2001
Physics: 82	Chemistry: 55	Maths: 58	Total: 195

Sr No: 437	Name : Abbi	Birthdate: 02/01/2002
Physics: 57	Chemistry: 64	Maths: 51	Total: 172

Sr No: 438	Name : Abbie	Birthdate: 11/05/2003
Physics: 68	Chemistry: 68	Maths: 86	Total: 222

Sr No: 439	Name : Abby	Birthdate: 21/06/2002
Physics: 66	Chemistry: 73	Maths: 71	Total: 210

Sr No: 440	Name : Abbye	Birthdate: 18/05/2003
Physics: 87	Chemistry: 99	Maths: 88	Total: 274

Sr No: 441	Name : Aaren	Birthdate: 12/08/2002
Physics: 71	Chemistry: 57	Maths: 77	Total: 205

Sr No: 442	Name : Aarika	Birthdate: 19/07/2001
Physics: 99	Chemistry: 80	Maths: 92	Total: 271

Sr No: 443	Name : Abagael	Birthdate: 08/11/2001
Physics: 74	Chemistry: 99	Maths: 58	Total: 231

Sr No: 444	Name : Abagail	Birthdate: 27/04/2003
Physics: 95	Chemistry: 81	Maths: 68	Total: 244

Sr No: 445	Name : Abbe	Birthdate: 16/08/2001
Physics: 89	Chemistry: 84	Maths: 96	Total: 269

Sr No: 446	Name : Abbey	Birthdate: 04/11/2003
Physics: 68	Chemistry: 96	Maths: 78	Total: 242

Sr No: 447	Name : Abbi	Birthdate: 07/04/2003
Physics: 97	Chemistry: 58	Maths: 97	Total: 252

Sr No: 448	Name : Abbie	Birthdate: 11/01/2002
Physics: 65	Chemistry: 88	Maths: 100	Total: 253

Sr No: 449	Name : Abby	Birthdate: 21/04/2002
Physics: 67	Chemistry: 100	Maths: 72	Total: 239

Sr No: 450	Name : Abbye	Birthdate: 14/11/2002
Physics: 71	Chemistry: 55	Maths: 96	Total: 222

Sr No: 451	Name : Aaren	Birthdate: 09/11/2003
Physics: 86	Chemistry: 62	Maths: 66	Total: 214

Sr No: 452	Name : Aarika	Birthdate: 12/09/2002
Physics: 91	Chemistry: 81	Maths: 81	Total: 253

Sr No: 453	Name : Abagael	Birthdate: 10/10/2003
Physics: 52	Chemistry: 83	Maths: 87	Total: 222

Sr No: 454	Name : Abagail	Birthdate: 15/06/2001
Physics: 62	Chemistry: 80	Maths: 59	Total: 201

Sr No: 455	Name : Abbe	Birthdate: 17/11/2002
Physics: 76	Chemistry: 74	Maths: 86	Total: 236

Sr No: 456	Name : Abbey	Birthdate: 09/12/2002
Physics: 87	Chemistry: 79	Maths: 71	Total: 237

Sr No: 457	Name : Abbi	Birthdate: 17/02/2002
Physics: 88	Chemistry: 80	Maths: 98	Total: 266

Sr No: 458	Name : Abbie	Birthdate: 05/03/2002
Physics: 77	Chemistry: 94	Maths: 60	Total: 231

Sr No: 459	Name : Abby	Birthdate: 23/11/2003
Physics: 64	Chemistry: 70	Maths: 61	Total: 195

Sr No: 460	Name : Abbye	Birthdate: 03/02/2001
Physics: 54	Chemistry: 74	Maths: 76	Total: 204

Sr No: 461	Name : Aaren	Birthdate: 14/12/2003
Physics: 92	Chemistry: 82	Maths: 89	Total: 263

Sr No: 462	Name : Aarika	Birthdate: 26/01/2003
Physics: 96	Chemistry: 87	Maths: 74	Total: 257

Sr No: 463	Name : Abagael	Birthdate: 27/01/2002
Physics: 76	Chemistry: 99	Maths: 97	Total: 272

Sr No: 464	Name : Abagail	Birthdate: 15/01/2002
Physics: 79	Chemistry: 84	Maths: 94	Total: 257

Sr No: 465	Name : Abbe	Birthdate: 09/11/2002
Physics: 53	Chemistry: 86	Maths: 78	Total: 217

Sr No: 466	Name : Abbey	Birthdate: 01/09/2003
Physics: 83	Chemistry: 73	Maths: 51	Total: 207

Sr No: 467	Name : Abbi	Birthdate: 09/11/2003
Physics: 76	Chemistry: 96	Maths: 65	Total: 237

